created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,person_role__caucus,person_role__congress_numbers,person_role__current,person_role__description,person_role__district,person_role__enddate,person_role__id,person_role__leadership_title,person_role__party,person_role__person,person_role__phone,person_role__role_type,person_role__role_type_label,person_role__senator_class,person_role__senator_rank,person_role__startdate,person_role__state,person_role__title,person_role__title_long,person_role__website,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2014-12-11T21:37:00,30539289,444749,+,Yea,116058,H001051,1951-01-25,61702,Richard,male,Male,412454,Hanna,https://www.govtrack.us/congress/members/richard_hanna/412454,L.,Rep. Richard Hanna [R-NY22],,,N00030197,110344,"Hanna, Richard (Rep.) [R-NY22]",RepRichardHanna,reprichardhanna,,[113],True,Representative for New York's 22nd congressional district,22,2015-01-03,43038,,Republican,412454,202-225-3665,representative,Representative,,,2013-01-03,NY,Rep.,Representative,http://hanna.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539264,444749,+,Yea,116058,E000291,1964-02-09,1033793,Renee,female,Female,412457,Ellmers,https://www.govtrack.us/congress/members/renee_ellmers/412457,L.,Rep. Renee Ellmers [R-NC2],,,N00031513,120897,"Ellmers, Renee (Rep.) [R-NC2]",RepReneeEllmers,repreneeellmers,,[113],True,Representative for North Carolina's 2nd congressional district,2,2015-01-03,43039,,Republican,412457,202-225-4531,representative,Representative,,,2013-01-03,NC,Rep.,Representative,http://ellmers.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539306,444749,+,Yea,116058,J000292,1954-11-10,623472,Bill,male,Male,412460,Johnson,https://www.govtrack.us/congress/members/bill_johnson/412460,,Rep. Bill Johnson [R-OH6],,,N00032088,120649,"Johnson, Bill (Rep.) [R-OH6]",RepBillJohnson,RepBillJohnson,,[113],True,Representative for Ohio's 6th congressional district,6,2015-01-03,43040,,Republican,412460,202-225-5705,representative,Representative,,,2013-01-03,OH,Rep.,Representative,http://billjohnson.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539402,444749,+,Yea,116058,S001187,1965-03-24,62320,Steve,male,Male,412461,Stivers,https://www.govtrack.us/congress/members/steve_stivers/412461,,Rep. Steve Stivers [R-OH15],,,N00029574,45333,"Stivers, Steve (Rep.) [R-OH15]",RepSteveStivers,RepSteveStivers,,[113],True,Representative for Ohio's 15th congressional district,15,2015-01-03,43041,,Republican,412461,202-225-2015,representative,Representative,,,2013-01-03,OH,Rep.,Representative,http://stivers.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539367,444749,+,Yea,116058,R000586,1958-12-03,62686,James,male,Male,412462,Renacci,https://www.govtrack.us/congress/members/james_renacci/412462,B.,Rep. James Renacci [R-OH16],,,N00031127,120678,"Renacci, James (Rep.) [R-OH16]",RepJimRenacci,repjimrenacci,,[113],True,Representative for Ohio's 16th congressional district,16,2015-01-03,43042,,Republican,412462,202-225-3876,representative,Representative,,,2013-01-03,OH,Rep.,Representative,http://renacci.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539279,444749,+,Yea,116058,G000563,1954-06-14,1033844,Bob,male,Male,412463,Gibbs,https://www.govtrack.us/congress/members/bob_gibbs/412463,,Rep. Bob Gibbs [R-OH7],,,N00031128,45466,"Gibbs, Bob (Rep.) [R-OH7]",RepBobGibbs,RepBobGibbs,,[113],True,Representative for Ohio's 7th congressional district,7,2015-01-03,43043,,Republican,412463,202-225-6265,representative,Representative,,,2013-01-03,OH,Rep.,Representative,http://gibbs.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539531,444750,-,Nay,116058,L000575,1968-03-04,1033847,James,male,Male,412464,Lankford,https://www.govtrack.us/congress/members/james_lankford/412464,,Rep. James Lankford [R-OK5],,,N00031129,124938,"Lankford, James (Rep.) [R-OK5]",RepLankford,replankford,,[113],True,Representative for Oklahoma's 5th congressional district,5,2015-01-03,43044,,Republican,412464,202-225-2132,representative,Representative,,,2013-01-03,OK,Rep.,Representative,http://lankford.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539310,444749,+,Yea,116058,K000376,1948-05-10,62696,Mike,male,Male,412465,Kelly,https://www.govtrack.us/congress/members/mike_kelly/412465,,Rep. Mike Kelly [R-PA3],,,N00031647,119463,"Kelly, Mike (Rep.) [R-PA3]",MikeKellyPA,repmikekelly,,[113],True,Representative for Pennsylvania's 3rd congressional district,3,2015-01-03,43045,,Republican,412465,202-225-5406,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://kelly.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539336,444749,+,Yea,116058,M001181,1955-10-20,1033856,Patrick,male,Male,412466,Meehan,https://www.govtrack.us/congress/members/patrick_meehan/412466,,Rep. Patrick Meehan [R-PA7],,,N00031134,119474,"Meehan, Patrick (Rep.) [R-PA7]",RepMeehan,repmeehan,,[113],True,Representative for Pennsylvania's 7th congressional district,7,2015-01-03,43046,,Republican,412466,202-225-2011,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://meehan.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539328,444749,+,Yea,116058,M001179,1952-08-15,95129,Tom,male,Male,412468,Marino,https://www.govtrack.us/congress/members/tom_marino/412468,,Rep. Tom Marino [R-PA10],,,N00031777,119478,"Marino, Tom (Rep.) [R-PA10]",RepTomMarino,RepMarino,,[113],True,Representative for Pennsylvania's 10th congressional district,10,2015-01-03,43047,,Republican,412468,202-225-3731,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://marino.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539212,444749,+,Yea,116058,B001269,1956-01-28,29618,Lou,male,Male,412469,Barletta,https://www.govtrack.us/congress/members/lou_barletta/412469,,Rep. Lou Barletta [R-PA11],,,N00025495,47143,"Barletta, Lou (Rep.) [R-PA11]",RepLouBarletta,reploubarletta,,[113],True,Representative for Pennsylvania's 11th congressional district,11,2015-01-03,43048,,Republican,412469,202-225-6511,representative,Representative,,,2013-01-03,PA,Rep.,Representative,http://barletta.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539453,444750,-,Nay,116058,C001084,1961-07-15,1033865,David,male,Male,412470,Cicilline,https://www.govtrack.us/congress/members/david_cicilline/412470,N.,Rep. David Cicilline [D-RI1],,,N00032019,7349,"Cicilline, David (Rep.) [D-RI1]",RepCicilline,RepDavidCicilline,,[113],True,Representative for Rhode Island's 1st congressional district,1,2015-01-03,43049,,Democrat,412470,202-225-4911,representative,Representative,,,2013-01-03,RI,Rep.,Representative,http://cicilline.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539475,444750,-,Nay,116058,D000615,1966-01-07,62713,Jeff,male,Male,412472,Duncan,https://www.govtrack.us/congress/members/jeff_duncan/412472,,Rep. Jeff Duncan [R-SC3],,,N00030752,47967,"Duncan, Jeff (Rep.) [R-SC3]",RepJeffDuncan,congjeffduncan,,[113],True,Representative for South Carolina's 3rd congressional district,3,2015-01-03,43051,,Republican,412472,202-225-5301,representative,Representative,,,2013-01-03,SC,Rep.,Representative,http://jeffduncan.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539494,444750,-,Nay,116058,G000566,1964-08-22,9268950,Trey,male,Male,412473,Gowdy,https://www.govtrack.us/congress/members/trey_gowdy/412473,,Rep. Trey Gowdy [R-SC4],,,N00030880,121782,"Gowdy, Trey (Rep.) [R-SC4]",TGowdySC,TGowdySC,,[113],True,Representative for South Carolina's 4th congressional district,4,2015-01-03,43052,,Republican,412473,202-225-6030,representative,Representative,,,2013-01-03,SC,Rep.,Representative,http://gowdy.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539561,444750,-,Nay,116058,M001182,1967-07-21,623510,Mick,male,Male,412474,Mulvaney,https://www.govtrack.us/congress/members/mick_mulvaney/412474,,Rep. Mick Mulvaney [R-SC5],,,N00031412,60348,"Mulvaney, Mick (Rep.) [R-SC5]",RepMickMulvaney,RepMickMulvaney,,[113],True,Representative for South Carolina's 5th congressional district,5,2015-01-03,43053,,Republican,412474,202-225-5501,representative,Representative,,,2013-01-03,SC,Rep.,Representative,http://mulvaney.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539346,444749,+,Yea,116058,N000184,1971-11-30,62717,Kristi,female,Female,412475,Noem,https://www.govtrack.us/congress/members/kristi_noem/412475,L.,Rep. Kristi Noem [R-SD0],,,N00032022,58189,"Noem, Kristi (Rep.) [R-SD0]",RepKristiNoem,RepKristiNoem,,[113],True,Representative for South Dakota At Large,0,2015-01-03,43054,,Republican,412475,202-225-2801,representative,Representative,,,2013-01-03,SD,Rep.,Representative,http://noem.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539269,444749,+,Yea,116058,F000459,1962-10-11,95146,Charles,male,Male,412476,Fleischmann,https://www.govtrack.us/congress/members/charles_fleischmann/412476,J.,Rep. Charles “Chuck” Fleischmann [R-TN3],,Chuck,N00030815,123456,"Fleischmann, Charles “Chuck” (Rep.) [R-TN3]",RepChuck,repchuck,,[113],True,Representative for Tennessee's 3rd congressional district,3,2015-01-03,43055,,Republican,412476,202-225-3271,representative,Representative,,,2013-01-03,TN,Rep.,Representative,http://fleischmann.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539471,444750,-,Nay,116058,D000616,1964-02-21,623287,Scott,male,Male,412477,DesJarlais,https://www.govtrack.us/congress/members/scott_desjarlais/412477,,Rep. Scott DesJarlais [R-TN4],,,N00030957,123473,"DesJarlais, Scott (Rep.) [R-TN4]",DesJarlaisTN04,ScottDesJarlaisTN04,,[113],True,Representative for Tennessee's 4th congressional district,4,2015-01-03,43056,,Republican,412477,202-225-6831,representative,Representative,,,2013-01-03,TN,Rep.,Representative,http://desjarlais.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539221,444749,+,Yea,116058,B001273,1951-01-16,9268964,Diane,female,Female,412478,Black,https://www.govtrack.us/congress/members/diane_black/412478,,Rep. Diane Black [R-TN6],,,N00031539,25292,"Black, Diane (Rep.) [R-TN6]",RepDianeBlack,RepDianeBlack,,[113],True,Representative for Tennessee's 6th congressional district,6,2015-01-03,43057,,Republican,412478,202-225-4231,representative,Representative,,,2013-01-03,TN,Rep.,Representative,http://black.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539267,444749,+,Yea,116058,F000458,1973-02-07,9268967,Stephen,male,Male,412479,Fincher,https://www.govtrack.us/congress/members/stephen_fincher/412479,Lee,Rep. Stephen Fincher [R-TN8],,,N00031141,124659,"Fincher, Stephen (Rep.) [R-TN8]",RepFincherTN08,CongressmanFincher,,[113],True,Representative for Tennessee's 8th congressional district,8,2015-01-03,43058,,Republican,412479,202-225-4714,representative,Representative,,,2013-01-03,TN,Rep.,Representative,http://fincher.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539485,444750,-,Nay,116058,F000461,1954-02-25,623540,Bill,male,Male,412480,Flores,https://www.govtrack.us/congress/members/bill_flores/412480,,Rep. Bill Flores [R-TX17],,,N00031545,116906,"Flores, Bill (Rep.) [R-TX17]",RepBillFlores,RepBillFlores,,[113],True,Representative for Texas's 17th congressional district,17,2015-01-03,43059,,Republican,412480,202-225-6105,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://flores.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539483,444750,-,Nay,116058,F000460,1961-12-12,95180,Blake,male,Male,412482,Farenthold,https://www.govtrack.us/congress/members/blake_farenthold/412482,,Rep. Blake Farenthold [R-TX27],,,N00031672,116919,"Farenthold, Blake (Rep.) [R-TX27]",Farenthold,BlakeFarenthold,,[113],True,Representative for Texas's 27th congressional district,27,2015-01-03,43060,,Republican,412482,202-225-7742,representative,Representative,,,2013-01-03,TX,Rep.,Representative,http://farenthold.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539370,444749,+,Yea,116058,R000589,1960-05-28,9268996,Edward,male,Male,412483,Rigell,https://www.govtrack.us/congress/members/edward_rigell/412483,Scott,Rep. Edward “Scott” Rigell [R-VA2],,Scott,N00030962,121807,"Rigell, Edward “Scott” (Rep.) [R-VA2]",RepScottRigell,RepScottRigell,,[113],True,Representative for Virginia's 2nd congressional district,2,2015-01-03,43061,,Republican,412483,202-225-4215,representative,Representative,,,2013-01-03,VA,Rep.,Representative,http://rigell.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539511,444750,-,Nay,116058,H001060,1969-06-16,623558,Robert,male,Male,412484,Hurt,https://www.govtrack.us/congress/members/robert_hurt/412484,,Rep. Robert Hurt [R-VA5],,,N00031265,50895,"Hurt, Robert (Rep.) [R-VA5]",RepRobertHurt,RepRobertHurt,,[113],True,Representative for Virginia's 5th congressional district,5,2015-01-03,43062,,Republican,412484,202-225-4711,representative,Representative,,,2013-01-03,VA,Rep.,Representative,http://hurt.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539498,444750,-,Nay,116058,G000568,1958-03-15,62766,H.,male,Male,412485,Griffith,https://www.govtrack.us/congress/members/morgan_griffith/412485,Morgan,Rep. Morgan Griffith [R-VA9],,,N00032029,5148,"Griffith, Morgan (Rep.) [R-VA9]",RepMGriffith,RepMorganGriffith,,[113],True,Representative for Virginia's 9th congressional district,9,2015-01-03,43063,,Republican,412485,202-225-3861,representative,Representative,,,2013-01-03,VA,Rep.,Representative,http://morgangriffith.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539295,444749,+,Yea,116058,H001056,1978-11-03,95198,Jaime,female,Female,412486,Herrera Beutler,https://www.govtrack.us/congress/members/jaime_herrera_beutler/412486,,Rep. Jaime Herrera Beutler [R-WA3],,,N00031559,101907,"Herrera Beutler, Jaime (Rep.) [R-WA3]",HerreraBeutler,RepHerreraBeutler,,[113],True,Representative for Washington's 3rd congressional district,3,2015-01-03,43064,,Republican,412486,202-225-3536,representative,Representative,,,2013-01-03,WA,Rep.,Representative,http://herrerabeutler.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539554,444750,-,Nay,116058,M001180,1947-03-28,9269013,David,male,Male,412487,McKinley,https://www.govtrack.us/congress/members/david_mckinley/412487,B.,Rep. David McKinley [R-WV1],,,N00031681,117396,"McKinley, David (Rep.) [R-WV1]",RepMcKinley,RepDavidMcKinley,,[113],True,Representative for West Virginia's 1st congressional district,1,2015-01-03,43065,,Republican,412487,202-225-4172,representative,Representative,,,2013-01-03,WV,Rep.,Representative,http://mckinley.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539263,444749,+,Yea,116058,D000614,1971-10-03,623570,Sean,male,Male,412488,Duffy,https://www.govtrack.us/congress/members/sean_duffy/412488,P.,Rep. Sean Duffy [R-WI7],,,N00030967,126238,"Duffy, Sean (Rep.) [R-WI7]",RepSeanDuffy,RepSeanDuffy,,[113],True,Representative for Wisconsin's 7th congressional district,7,2015-01-03,43066,,Republican,412488,202-225-3365,representative,Representative,,,2013-01-03,WI,Rep.,Representative,http://duffy.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539368,444749,+,Yea,116058,R000587,1956-04-05,62776,Reid,male,Male,412489,Ribble,https://www.govtrack.us/congress/members/reid_ribble/412489,J.,Rep. Reid Ribble [R-WI8],,,N00030968,126240,"Ribble, Reid (Rep.) [R-WI8]",RepRibble,RepRibble,,[113],True,Representative for Wisconsin's 8th congressional district,8,2015-01-03,43067,,Republican,412489,202-225-5665,representative,Representative,,,2013-01-03,WI,Rep.,Representative,http://ribble.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539501,444750,-,Nay,116058,H001063,1952-03-30,57805,Janice,female,Female,412498,Hahn,https://www.govtrack.us/congress/members/janice_hahn/412498,,Rep. Janice Hahn [D-CA44],,,N00006806,70502,"Hahn, Janice (Rep.) [D-CA44]",Rep_JaniceHahn,RepJaniceHahn,,[113],True,Representative for California's 44th congressional district,44,2015-01-03,43068,,Democrat,412498,202-225-8220,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://hahn.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539209,444749,+,Yea,116058,A000369,1958-06-12,62817,Mark,male,Male,412500,Amodei,https://www.govtrack.us/congress/members/mark_amodei/412500,E.,Rep. Mark Amodei [R-NV2],,,N00031177,12537,"Amodei, Mark (Rep.) [R-NV2]",MarkAmodeiNV2,markamodeinv2,,[113],True,Representative for Nevada's 2nd congressional district,2,2015-01-03,43069,,Republican,412500,202-225-6155,representative,Representative,,,2013-01-03,NV,Rep.,Representative,http://amodei.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539437,444750,-,Nay,116058,B001278,1954-10-14,63966,Suzanne,female,Female,412501,Bonamici,https://www.govtrack.us/congress/members/suzanne_bonamici/412501,,Rep. Suzanne Bonamici [D-OR1],,,N00033474,59641,"Bonamici, Suzanne (Rep.) [D-OR1]",RepBonamici,RepSuzanneBonamici,,[113],True,Representative for Oregon's 1st congressional district,1,2015-01-03,43070,,Democrat,412501,202-225-0855,representative,Representative,,,2013-01-03,OR,Rep.,Representative,http://bonamici.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539211,444749,+,Yea,116058,B001279,1945-08-25,31093,Ron,male,Male,412502,Barber,https://www.govtrack.us/congress/members/ron_barber/412502,,Rep. Ron Barber [D-AZ2],,,N00033981,137292,"Barber, Ron (Rep.) [D-AZ2]",RepRonBarber,RepRonBarber,,[113],True,Representative for Arizona's 2nd congressional district,2,2015-01-03,43071,,Democrat,412502,202-225-2542,representative,Representative,,,2013-01-03,AZ,Rep.,Representative,http://barber.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
